match_id,team_iso3,player_name,appearance_role,shirt_number,position_label,lineup_slot,minute_in,minute_out,minutes_played,is_captain,is_goalkeeper,data_source_name,data_quality_score
M084,AUT,Marcel Sabitzer,starter,9,AM-L,11,0,,,false,false,ESPN public summary API,82
M084,AUT,Michael Gregoritsch,starter,11,F,9,0,60,,false,false,ESPN public summary API,82
M084,AUT,Nicolas Seiwald,starter,6,RM,8,0,45,,false,false,ESPN public summary API,82
M084,AUT,Paul Wanner,starter,24,AM,10,0,,,false,false,ESPN public summary API,82
M084,AUT,Romano Schmid,starter,18,AM-R,7,0,60,,false,false,ESPN public summary API,82
M084,AUT,Stefan Posch,starter,5,RB,2,0,85,,false,false,ESPN public summary API,82
M084,AUT,Xaver Schlager,starter,4,LM,4,0,45,,false,false,ESPN public summary API,82
M084,AUT,Alessandro Schöpf,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Alexander Prass,bench,22,SUB,0,85,,,false,false,ESPN public summary API,82
M084,AUT,Carney Chukwuemeka,bench,17,SUB,0,45,,,false,false,ESPN public summary API,82
M084,AUT,David Affengruber,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Dejan Ljubicic,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Florian Grillitsch,bench,10,SUB,0,45,,,false,false,ESPN public summary API,82
M084,AUT,Florian Wiegele,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Marco Friedl,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Marko Arnautovic,bench,7,SUB,0,60,,,false,false,ESPN public summary API,82
M084,AUT,Michael Svoboda,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Patrick Pentz,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Patrick Wimmer,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Philipp Lienhart,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Phillipp Mwene,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M084,AUT,Sasa Kalajdzic,bench,14,SUB,0,60,,,false,false,ESPN public summary API,82
M084,ESP,Aymeric Laporte,starter,14,CD-L,6,0,90,,false,false,ESPN public summary API,82
M084,ESP,Dani Olmo,starter,10,AM,10,0,71,,false,false,ESPN public summary API,82
M084,ESP,Lamine Yamal,starter,19,AM-R,7,0,85,,false,false,ESPN public summary API,82
M084,ESP,Marc Cucurella,starter,24,LB,3,0,,,false,false,ESPN public summary API,82
M084,ESP,Mikel Oyarzabal,starter,21,F,9,0,,,false,false,ESPN public summary API,82
M084,ESP,Pau Cubarsí,starter,22,CD-R,5,0,,,false,false,ESPN public summary API,82
M084,ESP,Pedri,starter,20,LM,4,0,90,,false,false,ESPN public summary API,82
M084,ESP,Pedro Porro,starter,12,RB,2,0,,,false,false,ESPN public summary API,82
M084,ESP,Rodri,starter,16,RM,8,0,,,false,false,ESPN public summary API,82
M084,ESP,Unai Simón,starter,23,G,1,0,,,false,false,ESPN public summary API,82
M084,ESP,Álex Baena,starter,15,AM-L,11,0,71,,false,false,ESPN public summary API,82
M084,ESP,Alejandro Grimaldo,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Borja Iglesias,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,David Raya,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Eric García,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Fabián Ruiz,bench,8,SUB,0,90,,,false,false,ESPN public summary API,82
M084,ESP,Ferran Torres,bench,7,SUB,0,71,,,false,false,ESPN public summary API,82
M084,ESP,Gavi,bench,9,SUB,0,85,,,false,false,ESPN public summary API,82
M084,ESP,Joan García,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Marc Pubill,bench,2,SUB,0,90,,,false,false,ESPN public summary API,82
M084,ESP,Marcos Llorente,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Martín Zubimendi,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Mikel Merino,bench,6,SUB,0,71,,,false,false,ESPN public summary API,82
M084,ESP,Nico Williams,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Víctor Muñoz,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M084,ESP,Yéremy Pino,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Breel Embolo,starter,7,F,9,0,83,,false,false,ESPN public summary API,82
M085,CHE,Dan Ndoye,starter,11,AM-R,7,0,87,,false,false,ESPN public summary API,82
M085,CHE,Denis Zakaria,starter,6,RB,2,0,87,,false,false,ESPN public summary API,82
M085,CHE,Granit Xhaka,starter,10,LM,4,0,,,false,false,ESPN public summary API,82
M085,CHE,Gregor Kobel,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M085,CHE,Johan Manzambi,starter,9,AM,10,0,71,,false,false,ESPN public summary API,82
M085,CHE,Manuel Akanji,starter,5,CD-L,6,0,,,false,false,ESPN public summary API,82
M085,CHE,Nico Elvedi,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M085,CHE,Remo Freuler,starter,8,RM,8,0,,,false,false,ESPN public summary API,82
M085,CHE,Ricardo Rodríguez,starter,13,LB,3,0,,,false,false,ESPN public summary API,82
M085,CHE,Rubén Vargas,starter,17,AM-L,11,0,71,,false,false,ESPN public summary API,82
M085,CHE,Ardon Jashari,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Aurèle Amenda,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Cedric Itten,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Christian Fassnacht,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Djibril Sow,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Eray Cömert,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Fabian Rieder,bench,22,SUB,0,71,,,false,false,ESPN public summary API,82
M085,CHE,Marvin Keller,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Michel Aebischer,bench,20,SUB,0,87,,,false,false,ESPN public summary API,82
M085,CHE,Miro Muheim,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Noah Okafor,bench,19,SUB,0,71,,,false,false,ESPN public summary API,82
M085,CHE,Silvan Widmer,bench,3,SUB,0,87,,,false,false,ESPN public summary API,82
M085,CHE,Yvon Mvogo,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M085,CHE,Zeki Amdouni,bench,23,SUB,0,83,,,false,false,ESPN public summary API,82
M085,DZA,Aïssa Mandi,starter,2,CD-R,5,0,,,false,false,ESPN public summary API,82
M085,DZA,Farès Chaïbi,starter,10,LM,8,0,,,false,false,ESPN public summary API,82
M085,DZA,Houssem Aouar,starter,8,LF,11,0,58,,false,false,ESPN public summary API,82
M085,DZA,Ibrahim Maza,starter,22,F,9,0,,,false,false,ESPN public summary API,82
M085,DZA,Luca Zidane,starter,23,G,1,0,,,false,false,ESPN public summary API,82
M085,DZA,Nabil Bentaleb,starter,19,CM,4,0,71,,false,false,ESPN public summary API,82
M085,DZA,Rafik Belghali,starter,17,RB,2,0,82,,false,false,ESPN public summary API,82
M085,DZA,Ramiz Zerrouki,starter,6,RM,7,0,58,,false,false,ESPN public summary API,82
M085,DZA,Ramy Bensebaini,starter,21,CD-L,6,0,,,false,false,ESPN public summary API,82
M085,DZA,Rayan Aït-Nouri,starter,15,LB,3,0,,,false,false,ESPN public summary API,82
M085,DZA,Riyad Mahrez,starter,7,RF,10,0,71,,false,false,ESPN public summary API,82
M085,DZA,Achraf Abada,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M085,DZA,Adil Boulbina,bench,20,SUB,0,82,,,false,false,ESPN public summary API,82
M085,DZA,Amine Gouiri,bench,9,SUB,0,58,,,false,false,ESPN public summary API,82
M085,DZA,Anis Hadj Moussa,bench,11,SUB,0,71,,,false,false,ESPN public summary API,82
M085,DZA,Farès Ghedjemis,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M085,DZA,Hicham Boudaoui,bench,14,SUB,0,71,,,false,false,ESPN public summary API,82
M085,DZA,Jaouen Hadjam,bench,13,SUB,0,58,,,false,false,ESPN public summary API,82
M085,DZA,Melvin Mastil,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M085,DZA,Mohamed Amine Tougai,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M085,DZA,Oussama Benbot,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M085,DZA,Samir Chergui,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M085,DZA,Yassine Titraoui,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M085,DZA,Zineddine Belaïd,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Alexis Mac Allister,starter,20,CM-R,4,0,,,false,false,ESPN public summary API,82
M086,ARG,Cristian Romero,starter,13,CD-R,5,0,,,false,false,ESPN public summary API,82
M086,ARG,Emiliano Martínez,starter,23,G,1,0,,,false,false,ESPN public summary API,82
M086,ARG,Enzo Fernández,starter,24,CM-L,8,0,,,false,false,ESPN public summary API,82
M086,ARG,Facundo Medina,starter,25,LB,3,0,86,,false,false,ESPN public summary API,82
M086,ARG,Lautaro Martínez,starter,22,CF-L,9,0,63,,false,false,ESPN public summary API,82
M086,ARG,Lionel Messi,starter,10,CF-R,10,0,,,false,false,ESPN public summary API,82
M086,ARG,Lisandro Martínez,starter,6,CD-L,6,0,,,false,false,ESPN public summary API,82
M086,ARG,Nahuel Molina,starter,26,RB,2,0,104,,false,false,ESPN public summary API,82
M086,ARG,Rodrigo De Paul,starter,7,RM,7,0,84,,false,false,ESPN public summary API,82
M086,ARG,Thiago Almada,starter,16,LM,11,0,64,,false,false,ESPN public summary API,82
M086,ARG,Exequiel Palacios,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Gerónimo Rulli,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Giovani Lo Celso,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Giuliano Simeone,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Gonzalo Montiel,bench,4,SUB,0,104,,,false,false,ESPN public summary API,82
M086,ARG,José Manuel López,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Juan Musso,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Julián Álvarez,bench,9,SUB,0,63,,,false,false,ESPN public summary API,82
M086,ARG,Leandro Paredes,bench,5,SUB,0,84,,,false,false,ESPN public summary API,82
M086,ARG,Marcos Senesi,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Nico González,bench,15,SUB,0,64,,,false,false,ESPN public summary API,82
M086,ARG,Nico Paz,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Nicolás Otamendi,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M086,ARG,Nicolás Tagliafico,bench,3,SUB,0,86,,,false,false,ESPN public summary API,82
M086,ARG,Valentín Barco,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Deroy Duarte,starter,14,CM-L,10,0,100,,false,false,ESPN public summary API,82
M086,CPV,Diney Borges,starter,3,CD-L,6,0,,,false,false,ESPN public summary API,82
M086,CPV,Jovane Cabral,starter,7,LM,11,0,80,,false,false,ESPN public summary API,82
M086,CPV,Kevin Pina,starter,6,DM,4,0,100,,false,false,ESPN public summary API,82
M086,CPV,Laros Duarte,starter,15,CM-R,8,0,67,,false,false,ESPN public summary API,82
M086,CPV,Nuno da Costa,starter,21,F,9,0,67,,false,false,ESPN public summary API,82
M086,CPV,Pico Lopes,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M086,CPV,Ryan Mendes,starter,20,RM,7,0,80,,false,false,ESPN public summary API,82
M086,CPV,Sidny Lopes Cabral,starter,13,LB,3,0,,,false,false,ESPN public summary API,82
M086,CPV,Steven Moreira,starter,22,RB,2,0,,,false,false,ESPN public summary API,82
M086,CPV,Vozinha,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M086,CPV,CJ dos Santos,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Dailon Livramento,bench,19,SUB,0,67,,,false,false,ESPN public summary API,82
M086,CPV,Garry Rodrigues,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Gilson Benchimol,bench,9,SUB,0,100,,,false,false,ESPN public summary API,82
M086,CPV,Hélio Varela,bench,26,SUB,0,80,,,false,false,ESPN public summary API,82
M086,CPV,Jamiro Monteiro,bench,10,SUB,0,67,,,false,false,ESPN public summary API,82
M086,CPV,João Paulo,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Kelvin Pires,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Logan Costa,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Márcio Rosa,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Stopira,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Telmo Arcanjo,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Wagner Pina,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M086,CPV,Willy Semedo,bench,17,SUB,0,80,,,false,false,ESPN public summary API,82
M086,CPV,Yannick Semedo,bench,16,SUB,0,100,,,false,false,ESPN public summary API,82
M087,COL,Camilo Vargas,starter,12,G,1,0,,,false,false,ESPN public summary API,82
M087,COL,Daniel Muñoz,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M087,COL,Davinson Sánchez,starter,23,CD-R,5,0,,,false,false,ESPN public summary API,82
M087,COL,Gustavo Puerta,starter,14,RM,7,0,,,false,false,ESPN public summary API,82
M087,COL,James Rodríguez,starter,10,RF,10,0,45,,false,false,ESPN public summary API,82
M087,COL,Jefferson Lerma,starter,16,CM,4,0,,,false,false,ESPN public summary API,82
M087,COL,Jhon Arias,starter,11,LM,8,0,73,,false,false,ESPN public summary API,82
M087,COL,Jhon Córdoba,starter,9,F,9,0,8,,false,false,ESPN public summary API,82
M087,COL,Jhon Lucumí,starter,3,CD-L,6,0,,,false,false,ESPN public summary API,82
M087,COL,Johan Mojica,starter,17,LB,3,0,,,false,false,ESPN public summary API,82
M087,COL,Luis Díaz,starter,7,LF,11,0,90,,false,false,ESPN public summary API,82
M087,COL,Andrés Gómez,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Cucho Hernández,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,David Ospina,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Deiver Machado,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Jorge Carrascal,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Juan Fernando Quintero,bench,20,SUB,0,73,,,false,false,ESPN public summary API,82
M087,COL,Juan Portilla,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Jáminton Campaz,bench,21,SUB,0,90,,,false,false,ESPN public summary API,82
M087,COL,Kevin Castaño,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Luis Suárez,bench,25,SUB,0,8,,,false,false,ESPN public summary API,82
M087,COL,Richard Ríos,bench,6,SUB,0,45,,,false,false,ESPN public summary API,82
M087,COL,Santiago Arias,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Willer Ditta,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Yerry Mina,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M087,COL,Álvaro Montero,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Antoine Semenyo,starter,11,LM,11,0,,,false,false,ESPN public summary API,82
M087,GHA,Caleb Yirenkyi,starter,3,CM-R,8,0,79,,false,false,ESPN public summary API,82
M087,GHA,Derrick Luckassen,starter,23,CD-R,5,0,,,false,false,ESPN public summary API,82
M087,GHA,Gideon Mensah,starter,14,LB,3,0,,,false,false,ESPN public summary API,82
M087,GHA,Iñaki Williams,starter,19,RM,7,0,62,,false,false,ESPN public summary API,82
M087,GHA,Jerome Opoku,starter,18,CD-L,6,0,,,false,false,ESPN public summary API,82
M087,GHA,Jordan Ayew,starter,9,F,9,0,79,,false,false,ESPN public summary API,82
M087,GHA,Kwasi Sibo,starter,8,CM-L,10,0,62,,false,false,ESPN public summary API,82
M087,GHA,Lawrence Ati Zigi,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M087,GHA,Marvin Senaya,starter,26,RB,2,0,13,,false,false,ESPN public summary API,82
M087,GHA,Thomas Partey,starter,5,DM,4,0,,,false,false,ESPN public summary API,82
M087,GHA,Abdul Mumin,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Alidu Seidu,bench,2,SUB,0,13,,,false,false,ESPN public summary API,82
M087,GHA,Augustine Boakye,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Baba Rahman,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Benjamin Asare,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Brandon Thomas-Asante,unused,10,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Christopher Bonsu Baah,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Elisha Owusu,bench,15,SUB,0,62,,,false,false,ESPN public summary API,82
M087,GHA,Ernest Nuamah,bench,24,SUB,0,79,,,false,false,ESPN public summary API,82
M087,GHA,Fatawu Issahaku,bench,7,SUB,0,62,,,false,false,ESPN public summary API,82
M087,GHA,Jonas Adjetey,unused,4,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Joseph Anang,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Kamaldeen Sulemana,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Kojo Peprah Oppong,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M087,GHA,Prince Adu,bench,25,SUB,0,79,,,false,false,ESPN public summary API,82
M088,AUS,Aiden O'Neill,starter,13,CM-L,8,0,90,,false,false,ESPN public summary API,82
M088,AUS,Alessandro Circati,starter,3,CD-R,6,0,,,false,false,ESPN public summary API,82
M088,AUS,Aziz Behich,starter,16,LM,3,0,,,false,false,ESPN public summary API,82
M088,AUS,Connor Metcalfe,starter,8,CF-L,11,0,90,,false,false,ESPN public summary API,82
M088,AUS,Cristian Volpato,starter,20,CF-R,10,0,74,,false,false,ESPN public summary API,82
M088,AUS,Harry Souttar,starter,19,CD,5,0,,,false,false,ESPN public summary API,82
M088,AUS,Jackson Irvine,starter,22,CM-R,7,0,,,false,false,ESPN public summary API,82
M088,AUS,Jordan Bos,starter,5,RM,2,0,45,,false,false,ESPN public summary API,82
M088,AUS,Lucas Herrington,starter,25,CD-L,4,0,,,false,false,ESPN public summary API,82
M088,AUS,Nestory Irankunda,starter,17,F,9,0,74,,false,false,ESPN public summary API,82
M088,AUS,Patrick Beach,starter,18,G,1,0,119,,false,false,ESPN public summary API,82
M088,AUS,Ajdin Hrustic,bench,10,SUB,0,74,,,false,false,ESPN public summary API,82
M088,AUS,Awer Mabil,bench,11,SUB,0,90,,,false,false,ESPN public summary API,82
M088,AUS,Cameron Burgess,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M088,AUS,Cameron Devlin,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M088,AUS,Jason Geria,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M088,AUS,Kai Trewin,bench,15,SUB,0,45,,,false,false,ESPN public summary API,82
M088,AUS,Mathew Ryan,bench,1,SUB,0,119,,,false,false,ESPN public summary API,82
M088,AUS,Milos Degenek,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M088,AUS,Mohamed Toure,bench,9,SUB,0,74,,,false,false,ESPN public summary API,82
M088,AUS,Nishan Velupillay,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M088,AUS,Paul Izzo,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M088,AUS,Paul Okon-Engstler,bench,24,SUB,0,90,,,false,false,ESPN public summary API,82
M088,AUS,Tete Yengi,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M088,EGY,Emam Ashour,starter,8,RM,7,0,,,false,false,ESPN public summary API,82
M088,EGY,Hamdy Fathy,starter,14,CM-R,4,0,67,,false,false,ESPN public summary API,82
M088,EGY,Karim Hafez,starter,15,LB,3,0,80,,false,false,ESPN public summary API,82
M088,EGY,Marawan Attia,starter,19,CM-L,8,0,120,,false,false,ESPN public summary API,82
M088,EGY,Mohamed Hany,starter,3,RB,2,0,,,false,false,ESPN public summary API,82
M088,EGY,Mohamed Salah,starter,10,CF-R,10,0,,,false,false,ESPN public summary API,82
M088,EGY,Mostafa Shoubir,starter,23,G,1,0,,,false,false,ESPN public summary API,82
M088,EGY,Mostafa Zico,starter,11,CF-L,9,0,67,,false,false,ESPN public summary API,82
M088,EGY,Omar Marmoush,starter,22,LM,11,0,105,,false,false,ESPN public summary API,82
M088,EGY,Ramy Rabia,starter,5,CD-L,6,0,,,false,false,ESPN public summary API,82
M088,EGY,Yasser Ibrahim,starter,2,CD-R,5,0,,,false,false,ESPN public summary API,82
M088,EGY,Haissem Hassan,bench,12,SUB,0,67,,,false,false,ESPN public summary API,82
M088,EGY,Hamza Abdelkarim,bench,9,SUB,0,105,,,false,false,ESPN public summary API,82
M088,EGY,Hossam Abdelmaguid,bench,4,SUB,0,67,,,false,false,ESPN public summary API,82
M088,EGY,Ibrahim Adel,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M088,EGY,Mahdy Soliman,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M088,EGY,Mahmoud Saber,bench,21,SUB,0,120,,,false,false,ESPN public summary API,82
M088,EGY,Mohamed Alaa,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M088,EGY,Mohamed El Shenawy,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M088,EGY,Nabil Donga,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M088,EGY,Tarek Alaa,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M088,EGY,Trézéguet,bench,7,SUB,0,80,,,false,false,ESPN public summary API,82
M088,EGY,Zizo,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Adrien Rabiot,starter,14,LM,4,0,,,false,false,ESPN public summary API,82
M089,FRA,Bradley Barcola,starter,12,AM-L,11,0,61,,false,false,ESPN public summary API,82
M089,FRA,Dayot Upamecano,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M089,FRA,Jules Koundé,starter,5,RB,2,0,,,false,false,ESPN public summary API,82
M089,FRA,Kylian Mbappé,starter,10,F,9,0,,,false,false,ESPN public summary API,82
M089,FRA,Lucas Digne,starter,3,LB,3,0,,,false,false,ESPN public summary API,82
M089,FRA,Manu Koné,starter,6,RM,8,0,,,false,false,ESPN public summary API,82
M089,FRA,Michael Olise,starter,11,AM,10,0,,,false,false,ESPN public summary API,82
M089,FRA,Mike Maignan,starter,16,G,1,0,,,false,false,ESPN public summary API,82
M089,FRA,Ousmane Dembélé,starter,7,AM-R,7,0,84,,false,false,ESPN public summary API,82
M089,FRA,William Saliba,starter,17,CD-L,6,0,,,false,false,ESPN public summary API,82
M089,FRA,Aurélien Tchouaméni,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Brice Samba,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Désiré Doué,bench,20,SUB,0,61,,,false,false,ESPN public summary API,82
M089,FRA,Ibrahima Konaté,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Jean-Philippe Mateta,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Lucas Hernández,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Maghnes Akliouche,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Malo Gusto,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Marcus Thuram,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Maxence Lacroix,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,N'Golo Kanté,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Rayan Cherki,bench,24,SUB,0,84,,,false,false,ESPN public summary API,82
M089,FRA,Robin Risser,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Theo Hernández,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M089,FRA,Warren Zaïre-Emery,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Andrés Cubas,starter,14,CM-L,10,0,,,false,false,ESPN public summary API,82
M089,PRY,Diego Gómez,starter,8,CM-R,8,0,71,,false,false,ESPN public summary API,82
M089,PRY,Gustavo Gómez,starter,15,CD,5,0,,,false,false,ESPN public summary API,82
M089,PRY,Gustavo Velázquez,starter,2,CD-R,6,0,,,false,false,ESPN public summary API,82
M089,PRY,Juan Jose Cáceres,starter,4,RB,2,0,,,false,false,ESPN public summary API,82
M089,PRY,Julio Enciso,starter,19,F,9,0,61,,false,false,ESPN public summary API,82
M089,PRY,Júnior Alonso,starter,6,LB,3,0,,,false,false,ESPN public summary API,82
M089,PRY,Matías Galarza,starter,23,LM,11,0,,,false,false,ESPN public summary API,82
M089,PRY,Miguel Almirón,starter,10,RM,7,0,71,,false,false,ESPN public summary API,82
M089,PRY,Omar Alderete,starter,3,CD-L,4,0,58,,false,false,ESPN public summary API,82
M089,PRY,Orlando Gill,starter,12,G,1,0,,,false,false,ESPN public summary API,82
M089,PRY,Alejandro Romero Gamarra,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Alex Arce,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Alexandro Maidana,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Antonio Sanabria,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Braian Ojeda,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Damián Bobadilla,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Fabián Balbuena,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Gabriel Ávalos,bench,21,SUB,0,71,,,false,false,ESPN public summary API,82
M089,PRY,Gastón Olveira,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Gatito Fernández,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,Gustavo Caballero,bench,24,SUB,0,61,,,false,false,ESPN public summary API,82
M089,PRY,Isidro Pitta,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M089,PRY,José Canale,bench,13,SUB,0,58,,,false,false,ESPN public summary API,82
M089,PRY,Maurício,bench,11,SUB,0,71,,,false,false,ESPN public summary API,82
M089,PRY,Ramón Sosa,unused,7,SUB,0,,,,false,false,ESPN public summary API,82
M090,CAN,Ali Ahmed,starter,20,LM,11,0,78,,false,false,ESPN public summary API,82
M090,CAN,Alistair Johnston,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M090,CAN,Jonathan David,starter,10,CF-R,10,0,,,false,false,ESPN public summary API,82
M090,CAN,Luc de Fougerolles,starter,4,CD-L,6,0,,,false,false,ESPN public summary API,82
